emotion,content
neutral,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/
neutral,@Lastoadri or maybe start your own Arabic teaching podcast?
neutral,@asym Love the unique accordion thief buffs - thank you!
neutral,alright @brainerdbaptist. let's do this
neutral,@EllieJouzdani nothing is going on here is guess
neutral,OMGosh I just saw Hattie wake up! Must be summer when your garden hedgehog comes out of hibernation
neutral,@zionxpress happy mothers day
neutral,"rainy day, i'm getting starving, dream of hot tea with noodle"
neutral,@Robert_Houdin blind faith. Thats a crack-up
neutral,"@Claire_Cordon Morning  done a bit more. I do have 2 weeks to go, but am trying to get most of it done in advance. How's you?"
neutral,@nelsonsito Hi fellow Peruvian
neutral,@randomblonde Sounds like me
neutral,@KINGREF thank u dear
neutral,@imkeshav I love flock on ubuntu
neutral,on our way home
neutral,"Goodmorning twitter, oh my gosh, i woke up soooo nice, lol ... oh hai thar twitterverse. Happy #mothersday everybody  (especially mine)"
neutral,Happy Mothers Day to all Mom's
neutral,@topdeckjess Me thinks the twitter revolution will be a success. Rove is on  Me love @rove1974.
neutral,@PicSeshu there u go
neutral,@firequinito 105-all SMB possession 33.4 sec remaining.
neutral,@tieraa places to find you if you're not home- marilyn and seria beach
neutral,"@sojanjose4u it's working now,IT'S OKAY!"
neutral,@kennywormald ohh I was so confused!:p I haven't seen it. It's your favourite?
neutral,I think me gettin a physical change
neutral,@marysarahmusic Hey Mary! This Is My Twitter  (Karishmaa1) Luvv Youu ?
neutral,www.myspace.com/fashionisthenextcity  check out and started new tee's  limited edition in different ways !! check facebook group too
neutral,@rustycharm retail paper... Sounds like a plan!!  should probably start so somebody will be awake to answer them...
neutral,"@terrycafolla I could act in most Buffy eps  I have seen them so many times, but s1 was shaky (apart from eps 1,2,6,7 &amp; 12)"
neutral,@popstop yeahhhh!
neutral,@walesbirds - great site.  The photos on it are fantastic.  Will be very useful for my visit to Pembroke (inc Skomer) in June
neutral,Yes - before you say it - I know I split a train of thought over three tweets. I think the last time was summer '08. It happens sometimes
neutral,@Remy_Foster
neutral,Twello Foodie Tweets @josepicardo Do you fancy coming up to my house and cooking?  Sounds.. http://tinyurl.com/qz88co
neutral,@richard1988 because you saved the frog. I thought I replied to that so it would make sense. so how does twitter work?  gehts abi gut?
neutral,"You know when your make late night calls to India team members for more pictures, your struggling with your message.  Thanks @angelac519."
neutral,alot of new pictures tweets  ; some really old some new. check out the new ones if you wish . Tweeeet. http://twitpic.com/4wtyj
neutral,is going out in the rain
neutral,@ashleyluvsjbvfc LOL how many stalkers today?you just love getting creepy stalkers
neutral,@c_j_davies Maybe it's time for Judith to step up to the plate then
neutral,@LisaHopeCyrus xD  hello that's an important date!
neutral,it's mother's day...i already bought and gave my mother's day present to my mother.
neutral,@berdtwit Thx 4 sharing!
neutral,morning(ish)  hows everyone?
neutral,"@xo_mcflyandjb in heaven, i'll go everywhere"
neutral,"@gracechareas Okay. Are you still out? If not, how was dinner?"
neutral,"@alexandraxaxaxa Alright, I'm coming  get another spoon ;)"
neutral,Happy Mothers Day  even though its not in the uk lol
neutral,"@ChimeraX *Hand up* Me, I'm going  #localgovcamp"
neutral,Changing Guitar strings.. Getting Ready To Perform 'THE CLIMB' at my cousins birthdayy
neutral,@jessicasimpson http://twitpic.com/4wb8q -  Gooood
neutral,@j4mes_c ive sorted it now operating system and all apps are on a seperate 60gb drive
neutral,@teabot Use the facial recognition feature in iLife '09
neutral,@Bellisma can we please?
neutral,"@KristySlater this has been like the never ending story....all I seem to be doing is packing and now unpacking!!! Soon over, great here"
neutral,@ficklampa Isn't MSN in this case a lot easier? Hahaha!
neutral,happy mother's day to all moms and pseudo stepmoms
neutral,@kevinmoreland) hello
neutral,is looking forward to revision sessions in cassio park/cafe nero depending on the weather with @mikey_montana  x
neutral,"Twitter is kinda confusing , but fun"
neutral,@breatheprod Maya Kibbel DOES NOT have a facebook or myspace page
neutral,Spent some time with the Guild Wars 4th birthday update. Menagerie is a welcome new feature... For Rangers anyway.
neutral,"mcflys bus driver told my dad yday that dougie is smitten with frankie. AWWWWWWW. also, we are going outside to have a lawn party  LOL xx"
neutral,"@FaveColourPink  And to you too, how are you today?"
neutral,"@goibhniu Yeah, I agree. it does.  BTW, check out !linuxoutlaws. ;)"
neutral,@luebue thanks + agree  http://bit.ly/7vIKc
neutral,suivez moi  (=  follow me everybody
neutral,@zjelektra that's how it is supposed to be and sometimes we get too busy to recognize that but always family after God
neutral,"@rustycharm seems that you, @samnzed and I are all ex-baristas!  Commonalities ftw!"
neutral,@NicoleMissNikki -HI lady! sorry for the delayed response. appreciate the luv.will be in T.O this month.. hows everything going with you?
neutral,@nomaditation  oo? u?op ?p?sdn ??d?? ss???sn s??? u?????? ???? ? 'p??? o? p??? ?no? ?u?u?n? ?q ?o?p? u? ?o ??o? ???? ?oo? o? ???? o? ?sn?
neutral,"@krissysalisbury Morning, that's not mean, that's just smart"
neutral,"@bopuc Kinda the same here, maybe just a damn good coffee? Same dilemma, tho."
neutral,Happy Mothers Day to all your moms!
neutral,@PeterPaega You better believe it!  @tigers09champs and I wouldn't miss it for the world!
neutral,Stupid alarm!! LOL Morning Twiits.....
neutral,@Documentally he was always a bit smug as a whistle-blower. The 9-11 denial stuff is pretty spectacular too
neutral,"Listening to Apparat, about to make bacon and eggs.  Surprisingly functional this morning"
neutral,Almost lunch time
neutral,@Terry_Allison Catch you later Terry....
neutral,waiting for my mum to come back with me pasty
neutral,Is it OK to send iFlowers to your mom for Mother's Day trough this iPhone app? http://tr.im/kWnX
neutral,"&quot;you said &quot;darling what happened? did I fall asleep, and you carry me home? Cuz I know I wasn't here&quot;&quot; Goodnight twitterererers"
neutral,"@red_hawt So, how's the fitness regime coming along hehehehe"
neutral,"the sun is out, can you believe it"
neutral,@lindseyrainbow save me one
neutral,Just made breakfast for her mom
neutral,@DawnMarieH Excellent!  You got a name for him yet? Don't forget to twitpic him.
neutral,@jamsyyy @sheeradjafar My class will be at Chem Sc building. Will see the both of you after 5 yeah?
neutral,"http://twitpic.com/4wukz - At Covershots, Kelana Jaya, for Carter &amp; Nicole's wedding"
neutral,@bggrice home now and added a few more Grice's to my list
neutral,@sarahG lmao - That would have taken me at least a week!
neutral,"@ABZQuine Oh, and source a sleeping bag"
neutral,Thanks to: @soultravelers3 @marcphotoshow @WorldTravelBlog @cthechange @annaphoto New followers!
neutral,waiting for the battery to charge for my new DSLR
neutral,is watching the jonas brothers special on sky movies
neutral,"@beepin328 Well, that's good. STudy is good."
neutral,omg.. srry guys i'm not 2 focused this morning but.. some ppl have been askin questions bout me on direct msg's n such so ima answer them
neutral,i wish the birthday massacre would come to australia  i think they said they're thinking about it though!!
neutral,@aussiemcflyfan shes not dead yet
neutral,@Rove1974 tell pete he looks sexy with a beard.
neutral,im surfin..
neutral,"sociology is done, english and biology left... i'm going to DIE"
neutral,in bed watching Rove
neutral,"@tinja69 lol fine, I go for her too"
neutral,"@shezababe Star Trek? Me? Nah. My Dad is one for Star Trek right enough. Today, I'm off to see 'Corlaine'. Much more my style Shezz."
neutral,"50 Kayla-lee, i think your the only one that knows what that number means lol  x"
neutral,hmmmmm.. have exactly one hour to do three pieces of coursework. no motivation. just gonna watch mcfly.. then i'll do it..
neutral,@MissToniii so glad i'm not at uni anymore
neutral,says gud eve guys.. lets play poker@facebook yeah!! cant read my poker face  http://plurk.com/p/sw4yq
neutral,@21five would love to hear all of this from a Nokia perspective...
neutral,@RajaSen Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho
neutral,@kellywilliams4 On what..
neutral,is surfin'..
neutral,@Chris_Hayward go two way mirrors
neutral,@camen_marris I know. I'll have to get some soon
neutral,"Obama last night: &quot;Most of you covered me, all of you voted for me. Apologies to the Fox table.&quot;       http://bit.ly/bGcnW"
neutral,@rockeye Well I *did* put in a good innings...sweared at the brother in law..was in fine form
neutral,cook ; do you wanna measure my dick? its daddy-size.
neutral,is going to go get some food.
neutral,"Up early so washed and waxed the car. I'm sure the neighbours think I'm mad, I wash it nearly every week."
neutral,is going to spend the day with the in laws
neutral,@Kayleigh_Stack  Nearly there...
neutral,@JonasFanJade ok2  g'nyt? Haha too early.
neutral,@BlokesLib thats where hitting enter before u check the tweet can get tricky!! I was rude without trying to be. Makes a change!!
neutral,oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced
neutral,has a string trio.
neutral,I made a MySpace for Twitter with the name &quot;The Twitter Kingdom&quot;. Here is the link: http://bit.ly/13PQtw  - join me!
neutral,"@balkanbeat No, a-ha is unfortunatelly from Norway. We have a big family happening and therefore we need some old hits"
neutral,has just got out the shower
neutral,"In my moms hair salon, dying my hair"
neutral,right. coursework now. PROMISE
neutral,"hey guys, if you have something to ask, just ask, okay? we'll accept your critics and comments. thanks guys"
neutral,"@Astronick not really just leaving flat now, on the lookout for lunch  fancy having a wee stroll but dunno where... Oh well!"
neutral,@shonali I think the lesson of the day is not to have luggage
neutral,@lovelylisaj can you give me the link for the kimba diaries please?
neutral,"@jasimmo Ooo showing of your French skills!! lol Things good over here. Lovely weather, so should be outside  How's u?"
neutral,"@sendsome2me haha, yeah. Twitter has many uses. For me it's just to know what the ppl i care about are doing"
neutral,@JohnLloydTaylor
neutral,"@dannycastillo We want to trade with someone who has Houston tickets, but no one will."
neutral,cant fall asleep
neutral,No Topic Maps talks at the Balisage Markup Conference 2009   Program online at http://tr.im/mL6Z (via @bobdc) #topicmaps
neutral,@cynthia_123 i cant sleep
neutral,I missed the bl***y bus!!!!!!!!
neutral,feels strong contractions but wants to go out.  http://plurk.com/p/wxidk
neutral,SoCal!  stoked. or maybe not.. tomorrow
neutral,Screw you @davidbrussee! I only have 3 weeks...
neutral,has work this afternoon
neutral,@GABBYiSACTiVE Aw you would not unfollow me would you? Then I would cry
neutral,"@jakeboyd, oh noooo!  if i blow a tire you're reaaaally going to have to send up some batman smoke."
neutral,wnna take a bath!!!!
neutral,Chocolate milk is so much better through a straw. I lack said straw
neutral,"@Mennard time diff and i've just been wrapped up in day to day stuff so i havent been tweeting. talk soon,must sleep...up in 6hrs"
neutral,@benballer  no way! damn that sucks B!  are you ok?
neutral,@ramtops the recession. her hotel are restructuring how the accounts are done. adds a bit more pressure in the short term but we'll cope
neutral,@lostluna But I got dibs on Sulu...
neutral,At home alone with not much to do
neutral,I cant give @jertronic any bday nudges.
neutral,Brothers Bloom won't be opening this weekend in El Paso.  I'll just buy Brick and enjoy that until I can watch Brothers Bloom.
neutral,says I miss plurking.  http://plurk.com/p/wxion
neutral,I miss Voobys!
neutral,@Dancing_Monk Neither are ELP!!
neutral,there was a mix up with my dentist appt this afternoon. so they rescheduled me for tomorrow @ 9am.
neutral,@lepetitagneau what's going on sweetheart?
neutral,"How can it be so freaking difficult to get a system-wide spellchecker? Shit, I'd settle for an office suite one. Stupid unhelpful Windows"
