emotion,content
neutral,is missing Tampa
neutral,@Crossbow1 YOU'RE TELLING ME.
neutral,"On my way to work, cant be bothered"
neutral,Left windows down a bit. Seats got pretty yet
neutral,@Tiffers62 thanks... 6 lbs in 3 weeks
neutral,@jgullam  awesome! All deserved I'm sure. Miss the Crabs games
neutral,@Scrapbooks We don't have either of those here.
neutral,"&quot;Your gonna miss this, Your gonna want this back, Your gonna wish these days hadn't gone by so fast&quot;  So true I already miss this year"
neutral,@glasgirl @sallyslytherin amason seems to think hamburger a-go-gos don't get it till october! well now....
neutral,Jus got done swimming! Soon ima need to stay outta the sun
neutral,Thanks for your definition of throwbie!  Editors reviewed your entry and have decided to not publish it.
neutral,"@mercadoasaria I don't know you, but you made me lose"
neutral,its all over! no more high school
neutral,@avinashkaushik how about a new article on finding your YouTube channel stats in your Google Analytics account? Can't find it
neutral,@allysonrobinson I am working my way through a bottle of Excedrin. Maybe we are twins.
neutral,Fucking neighbors are slamming the door as a hobby. Good thing the middle class is dying and Ill rent forever!
neutral,I'm always the last one in the office....especially on Friday
neutral,@enslaved2564 me too
neutral,@IfeBaby
neutral,the dates of the hockey games were confused they're next week
neutral,@mitchelmusso i guess you get loads of emails &amp; people asking you stuff al the time but i seriously wonder if you ever read my comments  x
neutral,I hve a fat kink in my neck  maybe someone handsome will massage it out later?  we'll see!
neutral,@Momofnation is it bad that I sort of want her to miss me?  I know I will be missing her.
neutral,I am finally on a roll... now time to stop.   Is it weird when you love what you do?
neutral,whew. did some more vacuuming. what a good time! You should vacuum.
neutral,@robotadam I was hoping I could just drop them into ~/.vim so both Vim and MacVim could share them
neutral,Gettin my cardio on right now. Walkin to the train station awww I so miss the gym
neutral,just got home and  i got to freakkin clen
neutral,So into sweating degens at the WSOP I'm using twitter
neutral,#BGT should little Holly perform in tomorrow night's final? Poor little mite looked terrified. So brave and fantastic voice but scared
neutral,@ladyinurdreamz dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me
neutral,Gotta get up early tomorrow...gotta be at work for 9
neutral,oh godddd I coughed up a little bit of taco
neutral,wishes it was this time last week
neutral,gots a headache now
neutral,@britttnicole you don't like them?
neutral,@PerezHilton perez....... The YouTube video isn't working
neutral,@Jordanknight Hi Jordan i'm gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don't leave us out.
neutral,@RussellMoyer ahaha i know. but now i can't do anything over the weekend
neutral,@djmo27 Don't count on it
neutral,I'm trying to tag myself on @Jonasbrothers picture on facebook but it already has 50 tags.  lol
neutral,@RyaNakaTheR i havent been out west since 07...i think i picked a bad wknd b/c its overcast out here tho
neutral,got a super cold!
neutral,"@man_wi_no_name nope!  the printer in the library didn't work, ill have to pass it in monday"
neutral,3 margs. Driving home in the rain now
neutral,"@abacab1975 I'm not sure which part you're replying to, lol - but BB starts soon"
neutral,@yelyahwilliams you didn't include @itstayloryall in the &quot;Follow Friday&quot;
neutral,"@thedinnerlady  I could never do that to one of my children, look what happened to Nina Zavaroni (sp) Brooke Shields and Drew Barrymore"
neutral,@emzyjonas i know they r lol i hope she does she said she will
neutral,@dopey1972 I agree  pre decided I think...
neutral,@MidtownLunch Loads of Beard papas have disappeared in the UK too
neutral,@brigwyn someone came in when I was sleeping off my national passtime and turned me human
neutral,@FakerParis boo. i got rained out at the beach.
neutral,@jen_dang my phone is still broken.  just come over whenever.
neutral,"twitter,facebook,myspace...no phone still"
neutral,"not sure if I can use my Neko tix for Sunday night.  may be offering them to someone else, you'll all be the first to know if interested"
neutral,@atkailash I know
neutral,@lipzs0juicy I was in the shower  sorrrrrryyy
neutral,I wanna be wif my boyfrannnnn
neutral,Britain's got (good) Weather. I wish I had some of that over here.
neutral,Aww man I left all my laffy taffy's at work
neutral,Thundershowers plus baseball equals awwww
neutral,@PDX_Grenade The link 404'd.
neutral,"Firefox again taking upwards of 600k of memory, time to restart ff"
neutral,@JonasBrother_NJ Oh! I'm only in my 7   I just joined Twitter a few days ago....
neutral,Another long day at Hallmark.
neutral,@thisisryanross I'm not giving up http://bit.ly/SnjEn
neutral,@anabear so do I!  But nothing near me right now
neutral,Traffic backed up inbound Lincoln tunnel
neutral,Getting ready for work.
neutral,"@Sarawkweird Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway"
neutral,@dkmissie Without anyone
neutral,@willem138 What happened to Dave?
neutral,"@HilaryJ Not sure, but I CAN tell you what happens to a pre-chilled watermelon that you leave in your car  *in TX* for a week!   NOT GOOD"
neutral,@bellware not an easy place for me to access   Task-based ux is something I've been thinking about. I'd like to hear the criticisms.
neutral,@charlyblue I could barely choke it down
neutral,scary cape guy
neutral,@Nessie__Cullen_ lol  emmett wont do a dance off again
neutral,"Damn Rain!!!!! Oh well, looks like the only football I'll experience today is the FA cup final!"
neutral,@YoUnGMaiine never stop in T1
neutral,wants TFA back.  http://plurk.com/p/x2rgl
neutral,@chaoszac *fretful look* Okay. But I think it's mumbling something. It's a bit muffled under the hat but it sounds like &quot;I need Lactose&quot;.
neutral,"Im so done with this cold. I really wanna go out tonight, but i really dont feel like it."
neutral,@antoniia07 sheep!!!!wassup???i miss you    see you on monday!
neutral,@xheiligsein We decided I'd probably forget I had it in my pocket and sit on it by accident
neutral,@sjzara The little weeping nervous girl was put through... along with a 12 yr old quite good dancing boy. Greg the lovely singer came 3rd
neutral,"@ddlovato today &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply"
neutral,@PerezHilton oh that was said perez
neutral,new project @ work
neutral,@savagemic @MailChimp hired all the smart monkeys for e-mail marketing...
neutral,Soaked in the rain in 30 seconds and I wasn't even hiking 8.4 miles with 2.5 miles in the rain like last weekend.
neutral,Didn't get a band leadership position
neutral,@butterfly562 Not sure yet... they said we'll see
neutral,ugly girls always insist on making ugly faces!  ugh!
neutral,The new Lego Rock Band trailer looks pretty weird. They coulda done a better job making it  http://bit.ly/jCfk7
neutral,Waiting
neutral,my school is like the only one thats NOT on vacation.
neutral,I wish I could just go for a drive..or a movie or the store..I just wanna be alone
neutral,"@LaurenHaleStorm yeah, we're on our way home"
neutral,cof Cof Cof!
neutral,Almost lost my phone.
neutral,@QueenM81 Nope
neutral,"Awake again , I give up , I'm going to ready for today"
neutral,@FreelanceSw Why so expensive
neutral,Just ate at chipolte... Ate more than i usually do... Now i'm ew full... Not content full but ew full...
neutral,@Buffalo_Souljaa I couldn't eat 2
neutral,@FrazJ i wish we had sun lollies for me to get addicted  what flavour?
neutral,@xkodakx FATTY! omg i just found the worst shit out and idk what to do i need to talk to you!! hopefully i see you when you get off work.
neutral,No fair tonight. Rain.
neutral,@mosaicbooks and now they are one. To become a bigger pain.
neutral,@potdeyahourt putain
neutral,"@CXI Thanks, I found the link http://bit.ly/uxOFO  , however I think you need to be a customer to download it"
neutral,@mattjay Hey! That's about what ours was... for round 1. :/ Round 2 next week...
neutral,annoyed the #ppt didn't save my changes.  When I explicitly saved.
neutral,@_JAYYTEE yea i knw
neutral,yeah me too.
neutral,Terminator Salvation... by myself.
neutral,@thisisryanross Ryaaaaaaaaaaaaan  http://bit.ly/SnjEn
neutral,"Colleague that &quot;helped&quot; by creating his unit's site in iWeb was NOT helpful. Trash code, 24 CSS files for a 4 page site, no optimizing."
neutral,that 'preview' of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick
neutral,I'm completely exhausted thanks to yesterday.  Can I go home yet?
neutral,i`m so tired
neutral,@RaemonVip  I will. tell him I said happy birthday tomorrow too. is you talking about raymond?
neutral,Some d-bag stole @Catfairbanks bike
neutral,Game 6...who wants it...u already know who the league wants
neutral,"@Mali_Marls Nah I got bare work to do, 3 weeks left and I'm bare behind"
neutral,@AngieMac78  i know i'm changin it again
neutral,@GrangerSmith Glad to know you guys got there safe. Have a great show tonight! Wish I could be there.
neutral,misses lance already...
neutral,Toy Story 3 trailer premiered with Up. I need my computer back.
neutral,Still working
neutral,Wish I could go hear Mint Condition tommorow night
neutral,I wanna make a new vlog update tomorrow. But I have homework to do as well.
neutral,Watching Ripley's Believe it or Not while eating=bad choice
neutral,@DangerAdamJonas  I saw you in the facebook live chat... but you will have to answer my question the next time  !
neutral,"@BerlyAnne lol, don't rub it in"
neutral,Humidity is NOT my friend! Just ask my hair
neutral,#iusedtobescaredof the girls in the year above me at school
neutral,gymnastics time.  My last night for teaching Friday evening classes.   New summer schedule starts next week.
neutral,Was eating a manderin. But it's all gone now!
neutral,@redefinition if only the weather would cooperate for us to get in the pool right now. It's been too cold all spring
neutral,wishing i was karen from will&amp;grace
neutral,@ledoug actually was planning on working @ w12th but alas meetings kaiboshed that plan
neutral,@lilxcutiesworld I guess @anilam18 cant request  the same song though
neutral,I had fries and an ariZona at 1130 and that's the only thing I ate today.  feeeeeed meeeeee
neutral,ONE OF THE WORST DAYS OF MY LIFE.
neutral,you know ur dog is getting old when she sits down to eat...poor hilly please don't grow up
neutral,Going to work
neutral,It's been 2 days without gas...the gas company turned it off to do maintenance. I can't cook.
neutral,@a_simple_girl @BuzzEdition I have to miss the festivities this evening.  Heading up the hill and won't have internet and no BB service.
neutral,@TheCre8ive  Glad you're ok!
neutral,@chrisstjohn http://my.barackobama.com/page/content/iphone but it no longer seems to be in the app store.
neutral,Been working so hard - its a drag not having time to tweet.!
neutral,My eyes hurt
neutral,I wanna be at BEA as well!!!!   #BEA09
neutral,"i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that'll never go away..."
neutral,@R_casagrande haha thanks. but if it keeps raining i might not go
neutral,@TomFelton Have you seen this girl!? http://bit.ly/14LVI    I feel so bad for her
neutral,@Bronques Oh THOSE messages. Probably not
neutral,Guys... a serious question. Which song do you like most of all your CDs? Be honest! I know you won't reply me  &lt;333 Maria
